Famille,Type produit,Complément Produit,Pays,Région,Sous-Région,Signe de l'Origine,Origine,Mention,Nom,Complément étiquette / Cuvée,Etiquette,Classement / Appellation,Du Classement / Climat,Producteur / Embouteilleur,Couleur,Premier millésime,Dernier Millésime,Millésime(s) non produit(s),C10
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,BEL AIR PERPONCHER,ND,"CHATEAU BEL AIR PERPONCHER, BORDEAUX SUPERIEUR, ROUGE",ND,ND,SCEA VIGNOBLES DESPAGNE,ROUGE,ND,ND,ND,5838A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CADILLAC COTES DE BORDEAUX,CHATEAU,FRANC PERAT,ND,"CHATEAU FRANC PERAT, CADILLAC COTES DE BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DESPAGNE,BLANC,ND,ND,ND,5839A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,RAUZAN DESPAGNE,ND,"CHATEAU RAUZAN DESPAGNE, BORDEAUX SUPERIEUR, ROUGE",ND,ND,SCEA VIGNOBLES DESPAGNE,ROUGE,ND,ND,ND,5840A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MONTAGNE-SAINT-EMILION,CHATEAU,MAISON BLANCHE,ND,"CHATEAU MAISON BLANCHE, MONTAGNE-SAINT-EMILION, ROUGE",ND,ND,SCEA VIGNOBLES DESPAGNE RAPIN,ROUGE,ND,ND,ND,5841A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MONTAGNE-SAINT-EMILION,ND,LES PILIERS DE MAISON BLANCHE,ND,"LES PILIERS DE MAISON BLANCHE, MONTAGNE-SAINT-EMILION, ROUGE",ND,ND,SCEA VIGNOBLES DESPAGNE RAPIN,ROUGE,ND,ND,ND,5842A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MONTAGNE-SAINT-EMILION,ND,LOUIS RAPIN,ND,"LOUIS RAPIN, MONTAGNE-SAINT-EMILION, ROUGE",ND,ND,SCEA VIGNOBLES DESPAGNE RAPIN,ROUGE,ND,ND,ND,5843A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,POMEROL,ND,LA ROSE FIGEAC,ND,"LA ROSE FIGEAC, POMEROL, ROUGE",ND,ND,SCEA VIGNOBLES DESPAGNE RAPIN,ROUGE,ND,ND,ND,5844A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CLOS,TOUR BLANCHE,ND,"CLOS TOUR BLANCHE, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DOBIGEON,ROUGE,ND,ND,ND,5845A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,DU PRUERAT,ND,"CHATEAU DU PRUERAT, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DOMINIQUE FERMIS,ROUGE,ND,ND,ND,5846A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,GRAVES,CHATEAU,MONTGRAVIER,ND,"CHATEAU MONTGRAVIER, GRAVES, ROUGE",ND,ND,SCEA VIGNOBLES DOMINIQUE FERMIS,ROUGE,ND,ND,ND,5847A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES-DE-BOURG,CHATEAU,RELAIS DE LA POSTE,ND,"CHATEAU RELAIS DE LA POSTE, COTES-DE-BOURG, ROUGE",ND,ND,SCEA VIGNOBLES DRODE,ROUGE,ND,ND,ND,5848A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES-DE-BOURG,CHATEAU,RIVEREAU LES PINS,ND,"CHATEAU RIVEREAU LES PINS, COTES-DE-BOURG, ROUGE",ND,ND,SCEA VIGNOBLES DRODE,ROUGE,ND,ND,ND,5849A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,CHATEAU,ANDOYSE DU HAYOT,ND,"CHATEAU ANDOYSE DU HAYOT, SAUTERNES, BLANC",ND,ND,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5850A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,CHATEAU,CAMPEROSE DU HAYOT,ND,"CHATEAU CAMPEROSE DU HAYOT, SAUTERNES, BLANC",ND,ND,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5851A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,CHATEAU,DU HAYOT,ND,"CHATEAU DU HAYOT, SAUTERNES, BLANC",ND,ND,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5852A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,CHATEAU,GUITERONDE DU HAYOT,ND,"CHATEAU GUITERONDE DU HAYOT, SAUTERNES, BLANC",ND,ND,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5853A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,GRAVES SUPERIEURES,CHATEAU,MATHALIN DU HAYOT,ND,"CHATEAU MATHALIN DU HAYOT, GRAVES SUPERIEURES, ROUGE",ND,ND,SCEA VIGNOBLES DU HAYOT,ROUGE,ND,ND,ND,5854A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,CHATEAU,PEBAYLE DU HAYOT,ND,"CHATEAU PEBAYLE DU HAYOT, SAUTERNES, BLANC",ND,ND,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5855A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,CHATEAU,PLEYTEGEAT,ND,"CHATEAU PLEYTEGEAT, SAUTERNES, BLANC",ND,ND,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5856A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,CHATEAU,ROMER DU HAYOT,ND,"CHATEAU ROMER DU HAYOT, SAUTERNES, BLANC - DEUXIEME GRAND CRU CLASSE",DEUXIEME GRAND CRU CLASSE,1855,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5857A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,CHATEAU,MAYNE DU HAYOT,ND,"CHATEAU MAYNE DU HAYOT, SAUTERNES, BLANC",ND,ND,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5858A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,ND,FLEUR D'ANDOYSE,ND,"FLEUR D'ANDOYSE, BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5859A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,GRAVES SUPERIEURES,ND,FLEUR D'ANDOYSE,ND,"FLEUR D'ANDOYSE, GRAVES SUPERIEURES, BLANC",ND,ND,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5860A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,ND,LE 2 DE ROMER DU HAYOT,ND,"LE 2 DE ROMER DU HAYOT, SAUTERNES, BLANC",ND,ND,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5861A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,ND,DELICIUS DE ROMER DU HAYOT,ND,"DELICIUS DE ROMER DU HAYOT, SAUTERNES, BLANC",ND,ND,SCEA VIGNOBLES DU HAYOT,BLANC,ND,ND,ND,5862A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES DE BORDEAUX,CHATEAU,L'ATRE ETOILE,ND,"CHATEAU L'ATRE ETOILE, COTES DE BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DU PETIT PALAIS,BLANC,ND,ND,ND,5863A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES-DE-BOURG,CHATEAU,DE BROGLIE,ND,"CHATEAU DE BROGLIE, COTES-DE-BOURG, ROUGE",ND,ND,SCEA VIGNOBLES DU PUY,ROUGE,ND,ND,ND,5864A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,COTES-DE-BOURG,CHATEAU,MOULIN DE GAURIAC,ND,"CHATEAU MOULIN DE GAURIAC, COTES-DE-BOURG, ROUGE",ND,ND,SCEA VIGNOBLES DU PUY,ROUGE,ND,ND,ND,5865A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,HAUT GAUDIN,ND,"CHATEAU HAUT GAUDIN, BORDEAUX SUPERIEUR, ROUGE",ND,ND,SCEA VIGNOBLES DUBOURG,ROUGE,ND,ND,ND,5866A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,HAUT GAUDIN,CUVEE PRESTIGE,"CHATEAU HAUT GAUDIN, CUVEE PRESTIGE, BORDEAUX SUPERIEUR, ROUGE",ND,ND,SCEA VIGNOBLES DUBOURG,ROUGE,ND,ND,ND,5867A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,HAUT GAUDIN,VIEILLES VIGNES,"CHATEAU HAUT GAUDIN, VIEILLES VIGNES, BORDEAUX SUPERIEUR, ROUGE",ND,ND,SCEA VIGNOBLES DUBOURG,ROUGE,ND,ND,ND,5868A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,HAUT PASQUET,ND,"CHATEAU HAUT PASQUET, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUBOURG,ROUGE,ND,ND,ND,5869A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,HAUT PASQUET,ND,"CHATEAU HAUT PASQUET, BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DUBOURG,BLANC,ND,ND,ND,5870A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,HAUT PASQUET,ND,"CHATEAU HAUT PASQUET, BORDEAUX, ROSE",ND,ND,SCEA VIGNOBLES DUBOURG,ROSE,ND,ND,ND,5871A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,MATHIOT,ND,"CHATEAU MATHIOT, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUBOURG,ROUGE,ND,ND,ND,5872A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,NICOT,ND,"CHATEAU NICOT, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUBOURG,ROUGE,ND,ND,ND,5873A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,ENTRE-DEUX-MERS,CHATEAU,NICOT,ND,"CHATEAU NICOT, ENTRE-DEUX-MERS, BLANC",ND,ND,SCEA VIGNOBLES DUBOURG,BLANC,ND,ND,ND,5874A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,NICOT,ND,"CHATEAU NICOT, BORDEAUX, ROSE",ND,ND,SCEA VIGNOBLES DUBOURG,ROSE,ND,ND,ND,5875A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,ND,LES MAURINS,ND,"LES MAURINS, SAINT-EMILION, ROUGE",ND,ND,SCEA VIGNOBLES DUBOURG,ROUGE,ND,ND,ND,5876A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,MAURINS,CUVEE JEANNE,"CHATEAU MAURINS, CUVEE JEANNE, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA VIGNOBLES DUBOURG,ROUGE,ND,ND,ND,5877A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,CHATEAU,LANDION,ND,"CHATEAU LANDION, SAUTERNES, BLANC",ND,ND,SCEA VIGNOBLES DUBOURG,BLANC,ND,ND,ND,5878A0
VIN,VIN TRANQUILLE,LIQUOREUX,FRANCE,BORDEAUX,ND,AOC,SAUTERNES,CHATEAU,LANDION,CUVEE ROMANE,"CHATEAU LANDION, CUVEE ROMANE, SAUTERNES, BLANC",ND,ND,SCEA VIGNOBLES DUBOURG,BLANC,ND,ND,ND,5879A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,BARBERE,ND,"CHATEAU BARBERE, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUC ET FILS,ROUGE,ND,ND,ND,5880A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,BARBERE,ND,"CHATEAU BARBERE, BORDEAUX, ROSE",ND,ND,SCEA VIGNOBLES DUC ET FILS,ROSE,ND,ND,ND,5881A0
VIN,VIN TRANQUILLE, MOELLEUX,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,BARBERE,ND,"CHATEAU BARBERE, BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DUC ET FILS,BLANC,ND,ND,ND,5882A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,GRAVES,CHATEAU,DE PORTE PERES,ND,"CHATEAU DE PORTE PERES, GRAVES, ROUGE",ND,ND,SCEA VIGNOBLES DUCAU,ROUGE,ND,ND,ND,5883A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CERONS,CRU,DU HAUT-MAYNE,ND,"CRU DU HAUT-MAYNE, CERONS, BLANC",ND,ND,SCEA VIGNOBLES DUCAU,BLANC,ND,ND,ND,5884A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CASTILLON COTES-DE-BORDEAUX,CHATEAU,DES DEMOISELLES,ND,"CHATEAU DES DEMOISELLES, CASTILLON COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5885A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION,CHATEAU,JACQUES NOIR,ND,"CHATEAU JACQUES NOIR, SAINT-EMILION, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5886A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,MONTAGNE-SAINT-EMILION,CHATEAU,PLAISANCE,ND,"CHATEAU PLAISANCE, MONTAGNE-SAINT-EMILION, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5887A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,BRIOT,ND,"CHATEAU BRIOT, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5888A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,BRIOT,ND,"CHATEAU BRIOT, BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DUCOURT,BLANC,ND,ND,ND,5889A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,BRIOT,ND,"CHATEAU BRIOT, BORDEAUX, ROSE",ND,ND,SCEA VIGNOBLES DUCOURT,ROSE,ND,ND,ND,5890A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,DE BEAUREGARD DUCOURT,ND,"CHATEAU DE BEAUREGARD DUCOURT, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5891A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,ENTRE-DEUX-MERS,CHATEAU,DE BEAUREGARD DUCOURT,ND,"CHATEAU DE BEAUREGARD DUCOURT, ENTRE-DEUX-MERS, BLANC",ND,ND,SCEA VIGNOBLES DUCOURT,BLANC,ND,ND,ND,5892A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,DE VIRECOURT,ND,"CHATEAU DE VIRECOURT, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5893A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,DE VIRECOURT,ND,"CHATEAU DE VIRECOURT, BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DUCOURT,BLANC,ND,ND,ND,5894A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,DE VIRECOURT,ND,"CHATEAU DE VIRECOURT, BORDEAUX, ROSE",ND,ND,SCEA VIGNOBLES DUCOURT,ROSE,ND,ND,ND,5895A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,DES COMBES,ND,"CHATEAU DES COMBES, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5896A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,D'HAURETS,ND,"CHATEAU D'HAURETS, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5897A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,D'HAURETS,ND,"CHATEAU D'HAURETS, BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DUCOURT,BLANC,ND,ND,ND,5898A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,D'HAURETS,ND,"CHATEAU D'HAURETS, BORDEAUX, ROSE",ND,ND,SCEA VIGNOBLES DUCOURT,ROSE,ND,ND,ND,5899A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,LA HARGUE,ND,"CHATEAU LA HARGUE, BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DUCOURT,BLANC,ND,ND,ND,5900A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,REDON,ND,"CHATEAU REDON, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5901A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,REDON,SANS SOUFRE,"CHATEAU REDON, SANS SOUFRE, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5902A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,LA ROSE DU PIN,ND,"CHATEAU LA ROSE DU PIN, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5903A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,ENTRE-DEUX-MERS,CHATEAU,LA ROSE DU PIN,ND,"CHATEAU LA ROSE DU PIN, ENTRE-DEUX-MERS, BLANC",ND,ND,SCEA VIGNOBLES DUCOURT,BLANC,ND,ND,ND,5904A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,LA ROSE DU PIN,ND,"CHATEAU LA ROSE DU PIN, BORDEAUX SUPERIEUR, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5905A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,LA ROSE SAINT GERMAIN,ND,"CHATEAU LA ROSE SAINT GERMAIN, BORDEAUX, ROSE",ND,ND,SCEA VIGNOBLES DUCOURT,ROSE,ND,ND,ND,5906A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,LA ROSE SAINT GERMAIN,ND,"CHATEAU LA ROSE SAINT GERMAIN, BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DUCOURT,BLANC,ND,ND,ND,5907A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,LA ROSE SAINT GERMAIN,ND,"CHATEAU LA ROSE SAINT GERMAIN, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5908A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,CHATEAU,LARROQUE,ND,"CHATEAU LARROQUE, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES DUCOURT,ROUGE,ND,ND,ND,5909A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,SAINT-EMILION GRAND CRU,CHATEAU,LA CROIX CAPEROT,ND,"CHATEAU LA CROIX CAPEROT, SAINT-EMILION GRAND CRU, ROUGE",ND,ND,SCEA VIGNOBLES DUFFAU MERIT,ROUGE,ND,ND,ND,5910A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CADILLAC COTES DE BORDEAUX,CHATEAU,DE L'EGLISE,ND,"CHATEAU DE L'EGLISE, CADILLAC COTES DE BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DUFIS,BLANC,ND,ND,ND,5911A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CADILLAC COTES DE BORDEAUX,CHATEAU,FAUBERNET,ND,"CHATEAU FAUBERNET, CADILLAC COTES DE BORDEAUX, BLANC",ND,ND,SCEA VIGNOBLES DUFIS,BLANC,ND,ND,ND,5912A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,LUSSAC SAINT-EMILION,ND,EMILIA,ND,"EMILIA, LUSSAC SAINT-EMILION, ROUGE",ND,ND,SCEA VIGNOBLES DUMON,ROUGE,ND,ND,ND,5913A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,LUSSAC SAINT-EMILION,CHATEAU,DUMON BOURSEAU MILON,ND,"CHATEAU DUMON BOURSEAU MILON, LUSSAC SAINT-EMILION, ROUGE",ND,ND,SCEA VIGNOBLES DUMON,ROUGE,ND,ND,ND,5914A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOP,VIN DE France,ND,ROSEMILIA,ND,"ROSEMILIA, VIN DE France, ROSE",ND,ND,SCEA VIGNOBLES DUMON,ROSE,ND,ND,ND,5915A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX SUPERIEUR,CHATEAU,LA CROIX DU DUC,ND,"CHATEAU LA CROIX DU DUC, BORDEAUX SUPERIEUR, ROUGE",ND,ND,SCEA VIGNOBLES DUMON,ROUGE,ND,ND,ND,5916A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,LUSSAC SAINT-EMILION,CHATEAU,MILON LAGRAVE,ND,"CHATEAU MILON LAGRAVE, LUSSAC SAINT-EMILION, ROUGE",ND,ND,SCEA VIGNOBLES DUMON,ROUGE,ND,ND,ND,5917A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,PUISSEGUIN-SAINT-EMILION,CHATEAU,COTES DE SAINT CLAIR,ND,"CHATEAU COTES DE SAINT CLAIR, PUISSEGUIN-SAINT-EMILION, ROUGE",ND,ND,SCEA VIGNOBLES DUPEYRAT ET FILS,ROUGE,ND,ND,ND,5918A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CASTILLON COTES-DE-BORDEAUX,CHATEAU,DE CHAINCHON,TRADITION,"CHATEAU DE CHAINCHON, TRADITION, CASTILLON COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES ERESUE,ROUGE,ND,ND,ND,5919A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CASTILLON COTES-DE-BORDEAUX,CHATEAU,DE CHAINCHON,PRESTIGE ,"CHATEAU DE CHAINCHON, PRESTIGE , CASTILLON COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES ERESUE,ROUGE,ND,ND,ND,5920A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CASTILLON COTES-DE-BORDEAUX,CHATEAU,DE CHAINCHON,ND,"CHATEAU DE CHAINCHON, CASTILLON COTES-DE-BORDEAUX, ROSE",ND,ND,SCEA VIGNOBLES ERESUE,ROSE,ND,ND,ND,5921A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,BORDEAUX,ND,THE NATURAL CIRCUS,ND,"THE NATURAL CIRCUS, BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES ERESUE,ROUGE,ND,ND,ND,5922A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CASTILLON COTES-DE-BORDEAUX,ND,LE SOUTIEN GORGE ROUGE,ND,"LE SOUTIEN GORGE ROUGE, CASTILLON COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES ERESUE,ROUGE,ND,ND,ND,5923A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CASTILLON COTES-DE-BORDEAUX,ND,VALMY DUBOURDIEU LANGE,ND,"VALMY DUBOURDIEU LANGE, CASTILLON COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES ERESUE,ROUGE,ND,ND,ND,5924A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CASTILLON COTES-DE-BORDEAUX,ND,TEHA,COLLECTION PRIVEE,"TEHA, COLLECTION PRIVEE, CASTILLON COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES ERESUE,ROUGE,ND,ND,ND,5925A0
VIN,VIN TRANQUILLE,ND,FRANCE,BORDEAUX,ND,AOC,CASTILLON COTES-DE-BORDEAUX,CHATEAU,LES MARTINELLES,ND,"CHATEAU LES MARTINELLES, CASTILLON COTES-DE-BORDEAUX, ROUGE",ND,ND,SCEA VIGNOBLES ERESUE,ROUGE,ND,ND,ND,5926A0
